차종,차량명,연식,주행거리,가격
EQ900,제네시스 EQ900 3.3 T-GDI AWD 프레스티지,15,98317,2580.0
EQ900,제네시스 EQ900 3.3 T-GDI AWD 프레스티지,16,98232,2690.0
EQ900,제네시스 EQ900 3.3 T-GDI AWD 프리미엄 럭셔리,18,108012,2500.0
EQ900,제네시스 EQ900 3.3 T-GDI 럭셔리,18,80889,2450.0
EQ900,제네시스 EQ900 3.8 GDI AWD 럭셔리,17,125361,1940.0
EQ900,제네시스 EQ900 3.8 GDI AWD 럭셔리,17,126432,1990.0
EQ900,제네시스 EQ900 3.8 GDI AWD 럭셔리,16,85810,2450.0
EQ900,제네시스 EQ900 3.8 GDI AWD 럭셔리,17,147535,2150.0
EQ900,제네시스 EQ900 3.8 GDI AWD 럭셔리,17,132009,2150.0
EQ900,제네시스 EQ900 3.8 GDI AWD 럭셔리,18,101622,2350.0
EQ900,제네시스 EQ900 3.8 GDI AWD 럭셔리,17,91503,2590.0
EQ900,제네시스 EQ900 3.8 GDI AWD 프레스티지,17,101334,2950.0
EQ900,제네시스 EQ900 3.8 GDI AWD 프레스티지,17,73576,3220.0
EQ900,제네시스 EQ900 3.8 GDI AWD 프레스티지,17,110215,2780.0
EQ900,제네시스 EQ900 3.8 GDI AWD 프레스티지,17,150471,2440.0
EQ900,제네시스 EQ900 3.8 GDI AWD 프리미엄 럭셔리,17,125867,2170.0
EQ900,제네시스 EQ900 3.8 GDI 럭셔리,17,77572,2330.0
EQ900,제네시스 EQ900 3.8 GDI 럭셔리,17,83331,2390.0
EQ900,제네시스 EQ900 3.8 GDI 럭셔리,18,99886,2370.0
EQ900,제네시스 EQ900 3.8 GDI 럭셔리,16,85718,2490.0
EQ900,제네시스 EQ900 5.0 GDI AWD 리무진 프레스티지,16,139155,2650.0
EV6,기아 EV6 롱 레인지 2WD 어스,23,5854,3850.0
EV6,기아 EV6 롱 레인지 2WD 어스,21,22683,3330.0
EV6,기아 EV6 롱 레인지 4WD GT-Line,23,15381,4170.0
EV6,기아 EV6 롱 레인지 4WD GT-Line,22,53481,3890.0
EV6,기아 EV6 롱 레인지 4WD GT-Line,22,47902,3390.0
EV6,기아 EV6 롱 레인지 4WD GT-Line,22,89940,3600.0
EV6,기아 EV6 롱 레인지 4WD GT-Line,23,23749,4220.0
EV6,기아 EV6 롱 레인지 4WD 에어,22,36400,3230.0
EV6,기아 EV6 롱 레인지 4WD 에어,22,38301,3370.0
EV6,기아 EV6 롱 레인지 4WD 에어,22,54236,3140.0
EV6,기아 EV6 롱 레인지 4WD 에어,22,52412,3170.0
EV6,기아 EV6 롱 레인지 4WD 에어,22,35135,3390.0
EV6,기아 EV6 롱 레인지 4WD 에어,22,25920,3360.0
EV6,기아 EV6 롱 레인지 4WD 에어,22,48393,3350.0
EV6,기아 EV6 롱 레인지 4WD 에어,22,61274,3190.0
EV6,기아 EV6 롱 레인지 4WD 에어,22,43422,3350.0
EV6,기아 EV6 롱 레인지 4WD 에어,22,2894,3600.0
EV6,기아 더 뉴 EV6 롱 레인지 4WD GT-line,24,6031,5340.0
EV6,기아 더 뉴 EV6 롱 레인지 4WD 어스,24,3129,5250.0
G70,BMW 7시리즈 (G70) 가솔린 3.0 740i sDrive M 스포츠,23,17648,11050.0
G70,제네시스 G70 2.0T AWD 슈프림,18,91121,2190.0
G70,제네시스 G70 2.0T AWD 슈프림,17,57984,2180.0
G70,제네시스 G70 2.0T AWD 슈프림,18,51864,2150.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,18,92443,2550.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,18,29979,2450.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,19,89156,2680.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,20,87587,2390.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,19,87103,2480.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,20,112380,2500.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,19,60178,2590.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,19,72801,2440.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,18,69665,2450.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,19,80030,2650.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,19,76126,2330.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,19,92340,2290.0
G70,제네시스 G70 2.0T AWD 스포츠 패키지,18,34672,2750.0
G70,제네시스 G70 2.0T AWD 엘리트,20,100345,2590.0
G70,제네시스 G70 2.0T AWD 엘리트,18,81854,2280.0
G70,제네시스 G70 2.0T AWD 엘리트,19,99278,1930.0
G70,제네시스 G70 2.0T 슈프림,18,91526,1920.0
G70,제네시스 G70 2.0T 슈프림,18,88952,2090.0
G70,제네시스 G70 2.0T 슈프림,17,73518,1850.0
G70,제네시스 G70 2.0T 슈프림,18,75154,2190.0
G70,제네시스 G70 2.0T 슈프림,18,59184,2350.0
G70,제네시스 G70 2.0T 스포츠 패키지,20,100153,2050.0
G70,제네시스 G70 2.0T 스포츠 패키지,18,70599,2290.0
G70,제네시스 G70 2.0T 스포츠 패키지,18,141620,2220.0
G70,제네시스 G70 2.0T 스포츠 패키지,19,68709,2630.0
G70,제네시스 G70 2.0T 스포츠 패키지,18,72588,2590.0
G70,제네시스 G70 2.0T 스포츠 패키지,20,74631,2680.0
G70,제네시스 G70 2.0T 스포츠 패키지,18,96190,2040.0
G70,제네시스 G70 2.0T 스포츠 패키지,19,99676,2370.0
G70,제네시스 G70 2.0T 어드밴스드,19,51533,1850.0
G70,제네시스 G70 2.0T 어드밴스드,19,102015,1850.0
G70,제네시스 G70 2.0T 어드밴스드,18,64886,1960.0
G70,제네시스 G70 2.0T 엘리트,19,144713,2290.0
G70,제네시스 G70 2.0T 엘리트,19,90388,1940.0
G70,제네시스 G70 2.0T 엘리트,19,55817,2370.0
G70,제네시스 G70 2.0T 엘리트,19,35266,2570.0
G70,제네시스 G70 2.0T 엘리트,19,103566,2070.0
G70,제네시스 G70 2.0T 엘리트,19,67799,2390.0
G70,제네시스 G70 2.0T 엘리트,19,54310,2450.0
G70,제네시스 G70 3.3T 스포츠 AWD 슈프림,17,88883,1990.0
G70,제네시스 G70 3.3T 스포츠 AWD 슈프림,18,129774,2050.0
G70,제네시스 G70 3.3T 스포츠 AWD 슈프림,18,92781,2180.0
G70,제네시스 G70 3.3T 스포츠 AWD 슈프림,18,136891,1960.0
G70,제네시스 G70 3.3T 스포츠 AWD 슈프림,17,82823,2200.0
G70,제네시스 G70 3.3T 스포츠 AWD 슈프림,17,61159,2330.0
G70,제네시스 G70 3.3T 스포츠 AWD 슈프림,18,38343,2720.0
G70,제네시스 G70 3.3T 스포츠 AWD 슈프림,18,95525,2190.0
G70,제네시스 G70 3.3T 스포츠 AWD 엘리트,19,74325,2290.0
G70,제네시스 G70 3.3T 스포츠 AWD 프레스티지,19,115017,2430.0
G70,제네시스 G70 3.3T 스포츠 슈프림,17,76340,2280.0
G70,제네시스 G70 3.3T 스포츠 어드밴스드,18,79924,2090.0
G70,제네시스 G70 3.3T 스포츠 엘리트,19,59477,2090.0
G70,제네시스 G70 3.3T 스포츠 엘리트,19,93031,1980.0
G70,제네시스 G70 3.3T 스포츠 엘리트,19,95849,1960.0
G70,제네시스 G70 3.3T 스포츠 프레스티지,19,45385,2920.0
G70,제네시스 G70 3.3T 스포츠 프레스티지,20,47776,3150.0
G70,제네시스 G70 3.3T 스포츠 프레스티지,19,90100,2550.0
G70,제네시스 더 뉴 G70 가솔린 터보 2.0 2WD,22,63112,3290.0
G70,제네시스 더 뉴 G70 가솔린 터보 2.0 2WD,22,32282,3610.0
G70,제네시스 더 뉴 G70 가솔린 터보 2.0 2WD,23,17213,3690.0
G70,제네시스 더 뉴 G70 가솔린 터보 2.0 2WD 스포츠 패키지,21,53613,3620.0
G70,제네시스 더 뉴 G70 가솔린 터보 2.0 2WD 스포츠 패키지,23,7071,3890.0
G70,제네시스 더 뉴 G70 가솔린 터보 2.0 AWD,21,63185,3650.0
G70,제네시스 더 뉴 G70 가솔린 터보 2.0 AWD,22,74722,3190.0
G70,제네시스 더 뉴 G70 가솔린 터보 2.0 AWD 스포츠 패키지,21,77300,3690.0
G70,제네시스 더 뉴 G70 가솔린 터보 2.5 2WD,23,15909,4190.0
G70,제네시스 더 뉴 G70 가솔린 터보 2.5 2WD,24,18551,4390.0
G70,제네시스 더 뉴 G70 가솔린 터보 3.3 2WD 스포츠 패키지,22,32154,3390.0
G70,제네시스 더 뉴 G70 가솔린 터보 3.3 2WD 스포츠 패키지,22,72594,3650.0
G70,제네시스 더 뉴 G70 가솔린 터보 3.3 AWD,21,43315,3490.0
G70,제네시스 더 뉴 G70 가솔린 터보 3.3 AWD,24,16967,4420.0
G70,제네시스 더 뉴 G70 가솔린 터보 3.3 AWD,21,47409,3660.0
G70,제네시스 더 뉴 G70 가솔린 터보 3.3 AWD 스포츠 패키지,21,63491,3590.0
G70,제네시스 더 뉴 G70 가솔린 터보 3.3 AWD 스포츠 패키지,23,36208,4230.0
G70,제네시스 더 뉴 G70 가솔린 터보 3.3 AWD 스포츠 패키지,21,88292,3190.0
G70,제네시스 더 뉴 G70 가솔린 터보 3.3 AWD 스포츠 패키지,20,84197,2920.0
G70,제네시스 더 뉴 G70 가솔린 터보 3.3 AWD 스포츠 패키지,23,22619,4260.0
G70,제네시스 더 뉴 G70 디젤 2.2 AWD,21,73950,3280.0
G70,제네시스 더 뉴 G70 디젤 2.2 AWD 스포츠 패키지,21,76864,3250.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 2WD,24,12228,5250.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 2WD,24,9399,5690.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 4WD,24,30046,6100.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 4WD,24,19696,5450.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 4WD,24,37365,5590.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 4WD,24,10559,6330.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 4WD,24,40414,6270.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 4WD,24,33132,5300.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 블랙 4WD,25,5388,7890.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 스포츠 패키지 4WD,24,13025,6330.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 스포츠 패키지 4WD,24,5559,6580.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 2.5 스포츠 패키지 4WD,25,10819,6120.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 3.5 4WD,24,26462,6100.0
G80,제네시스 G80 (RG3 F/L) 가솔린 터보 3.5 4WD,24,39639,5790.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,31309,4890.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,21,134975,3470.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,21,34517,4550.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,56792,4670.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,21,63256,3250.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,34812,5070.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,21,26638,4590.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,21,34020,4390.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,21,47173,3560.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,20,47183,3890.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,21,56217,3630.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,21,50073,3390.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,21,51290,3620.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,22,37810,4550.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,16041,4890.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,20012,4970.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,22,37937,4720.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,21,32580,4400.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,17049,5220.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,14066,4950.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,18546,4890.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,22,38211,4450.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,20,50269,3880.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,28220,4490.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,22,38888,4240.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,36248,4720.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,20,75678,3710.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 2WD,23,46882,4300.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,74796,3920.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,77038,4260.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,91220,4050.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,44987,4350.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,121878,3330.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,51198,3980.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,50130,4350.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,110073,3090.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,82222,3950.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,90842,3690.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,65034,3690.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,12209,4630.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,40121,4270.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,94860,3890.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,51630,4260.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,59399,4450.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,54494,3940.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,36062,4690.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,22478,5050.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,74753,4050.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,59523,3990.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,109873,3810.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,61899,3850.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,81761,3970.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,78922,3750.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,98090,3510.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,29141,5030.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,94833,3910.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,101644,3370.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,72395,3690.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,99304,3680.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,37683,4170.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,137924,3280.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,59289,4780.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,71246,4250.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,121089,3490.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,50421,4750.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,36330,4360.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,109567,3490.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,19252,5120.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,48640,4290.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,43232,5080.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,29776,4270.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,26937,4690.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,42563,3700.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,91193,3520.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,113242,3670.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,65641,4150.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,58004,3680.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,120126,3410.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,93127,3460.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,58936,3970.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,81525,3300.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,32081,4920.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,43474,4400.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,22573,4680.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,35791,4290.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,120962,3820.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,119436,3580.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,88830,3790.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,65721,4450.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,38697,4990.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,104431,3300.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,53006,3850.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,97742,3780.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,23,24118,5090.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,94305,3490.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,91995,3390.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,106345,3590.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,105085,3710.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,82731,3540.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,80819,3490.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,62459,3950.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,60021,4090.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,82828,3990.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,20,144919,2950.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,21,121235,3330.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 AWD,22,51089,3920.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 스포츠 패키지 2WD,23,12840,5470.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 스포츠 패키지 AWD,23,21659,4920.0
G80,제네시스 G80 (RG3) 가솔린 터보 2.5 스포츠 패키지 AWD,22,37523,5090.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 2WD,20,114220,3330.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 2WD,21,97543,3090.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,21,30129,4170.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,21,118270,3710.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20,47306,4040.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20,52032,4180.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20,75704,3760.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20,54644,3850.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,21,48830,4040.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,21,65558,3890.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20,85032,3950.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20,87961,3690.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20,68735,4190.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20,40304,4320.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20,68958,3630.0
G80,제네시스 G80 (RG3) 가솔린 터보 3.5 AWD,20,122565,2790.0
G80,제네시스 G80 (RG3) 일렉트리파이드 e-AWD,22,120532,4800.0
G80,제네시스 G80 2.2D AWD 럭셔리,18,97430,2190.0
G80,제네시스 G80 2.2D AWD 프리미엄 럭셔리,18,91168,2730.0
G80,제네시스 G80 2.2D AWD 프리미엄 럭셔리,19,85161,3090.0
G80,제네시스 G80 2.2D 럭셔리,20,65557,2760.0
G80,제네시스 G80 2.2D 프리미엄 럭셔리,18,85250,2650.0
G80,제네시스 G80 3.3 GDI AWD 럭셔리,17,101225,1780.0
G80,제네시스 G80 3.3 GDI AWD 럭셔리,18,100611,1490.0
G80,제네시스 G80 3.3 GDI AWD 럭셔리,17,108980,1730.0
G80,제네시스 G80 3.3 GDI AWD 럭셔리,18,79170,2090.0
G80,제네시스 G80 3.3 GDI AWD 프레스티지,18,103446,2300.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,19,114030,2350.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,19,29594,2750.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,17,118562,1950.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,16,88842,1950.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,17,112317,2050.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,17,79486,2190.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,18,118195,2050.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,16,138209,1830.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,17,95309,2190.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,18,108502,2050.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,16,158374,1720.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,20,102764,2580.0
G80,제네시스 G80 3.3 GDI AWD 프리미엄 럭셔리,18,142799,1820.0
G80,제네시스 G80 3.3 GDI 럭셔리,18,99821,1720.0
G80,제네시스 G80 3.3 GDI 럭셔리,19,90072,1990.0
G80,제네시스 G80 3.3 GDI 럭셔리,19,103914,1870.0
G80,제네시스 G80 3.3 GDI 프리미엄 럭셔리,17,123365,1710.0
G80,제네시스 G80 3.3 GDI 프리미엄 럭셔리,18,96808,2080.0
G80,제네시스 G80 3.3 GDI 프리미엄 럭셔리,17,107432,1830.0
G80,제네시스 G80 3.3 GDI 프리미엄 럭셔리,19,68543,2450.0
G80,제네시스 G80 3.3 T-GDI 스포츠,17,92704,2690.0
G80,제네시스 G80 3.8 GDI AWD 파이니스트,18,137516,2160.0
G80,제네시스 G80 3.8 GDI AWD 파이니스트,18,114431,2320.0
G80,제네시스 G80 3.8 GDI AWD 프레스티지,16,121006,1810.0
G80,제네시스 G80 3.8 GDI AWD 프레스티지,16,88541,2160.0
G80,제네시스 G80 3.8 GDI AWD 프레스티지,17,97496,2330.0
G80,제네시스 G80 3.8 GDI AWD 프레스티지,16,137970,1700.0
G80,제네시스 G80 3.8 GDI AWD 프레스티지,16,107173,2150.0
G80,제네시스 G80 3.8 GDI AWD 프레스티지,17,94691,2190.0
G90,제네시스 G90 (RS4) 가솔린 2WD 가솔린 3.5 터보,22,79291,6800.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,23,70726,8350.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,110550,6200.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,98430,7120.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,100897,7380.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,106794,7060.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,79053,7280.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,62858,7290.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,58838,7650.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,90687,7440.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,125177,6780.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,85372,7010.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,72922,7300.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,101108,7790.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,57793,6990.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,23,58199,7750.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,94568,6600.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,108456,7190.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,108535,6960.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,127948,6800.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,82934,7690.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,25127,8250.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,23,78742,6850.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,89445,6980.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,84152,7780.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보,22,88805,7490.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보 e-S/C LWB,22,61261,8850.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보 e-S/C LWB,22,44214,9700.0
G90,제네시스 G90 (RS4) 가솔린 AWD 가솔린 3.5 터보 e-S/C LWB,22,50931,9300.0
G90,제네시스 G90 가솔린 2WD 3.3 T 럭셔리,21,46486,4490.0
